282,207,/media/images/D_282_halat_qcdjYaL.width-800.jpg,"Hálát adunk neked, örök Úr Isten"
283,208,/media/images/D_283_aldott_EkLS5Gh.width-800.jpg,"Áldott az Úr Isten örökké a mennyben"
284,209,/media/images/D_284_adjunk_BfSvNa4.width-800.jpg,"Adjunk hálát az Úrnak, mert érdemli"
285,210,/media/images/D_285_halaadasunkban_Pz0AU16.width-800.jpg,"Hálaadásunkban rólad emlékezünk"
286,211,/media/images/D_286_fenyesseges_Y1z14fO.width-800.jpg,"Fényességes mennybéli nagy Isten"
287,212,/media/images/D_287_adjunk_QVxoPnO.width-800.jpg,"Adjunk hálákat az Atya Istennek"
288,213,/media/images/D_288_aldjuk_kpvX11M.width-800.jpg,"Áldjuk Istent végével"
289,214,/media/images/D_289_o_1DdXbrP.width-800.jpg,"Ó, maradj kegyelmeddel mivelünk, Jézusunk"
290,215,/media/images/D_290_vezess_2jB7wEE.width-800.jpg,"Vezess, Jézusunk"
291,216,/media/images/D_291_290_hu.width-800.jpg,"Hű pásztorunk, vezesd a te árva nyájadat"
292,217,/media/images/D_292_Uram_0pcEa4L.width-800.jpg,"Uram, bocsássad el Szolgádat békével"
293,218,/media/images/D_293_Uram_ubcOMmS.width-800.jpg,"Uram, bocsásd el népedet békével"
294,219,/media/images/D_294_hirdetven_8Zhi5Yz.width-800.jpg,"Hirdetvén az Úr halálát"
295,220,/media/images/D_295_tartsd_JMmOYNU.width-800.jpg,"Tartsd meg e gyülekezetnek"
296,221,/media/images/D_296_atya_nSiO3V0.width-800.jpg,"Atya, Fiú, Szentlélek, teljes Szentháromság"
297,222,/media/images/D_297_tarts_ippBIgH.width-800.jpg,"Tarts meg, Urunk, szent igédben!"
298,223,/media/images/D_298_adj_LK9iGco.width-800.jpg,"Adj békét a mi időnkben"
299,224,/media/images/D_299_az_8TwTeo6.width-800.jpg,"Az Úr Jézus Krisztusnak kegyelme"
300,225,/media/images/D_300_dicsoseg_I6J8eLj.width-800.jpg,"Dicsőség az Atyának, a Fiúnak és Szentlélek Istennek"
301,226,/media/images/D_301_dicsoseg_z1S37sE.width-800.jpg,"Dicsőség légyen Atyának"
302,227,/media/images/D_302_dicsoseg_duWsxRM.width-800.jpg,"Dicsőség légyen Atyának És egyszülött szent Fiának"
311,228,/media/images/D_311_csak_EHOyWzt.width-800.jpg,"Csak egyedül a Szentírás"
312,229,/media/images/D_312_uram_ABJAC8c.width-800.jpg,"Uram, a te igéd nekem"
313,230,/media/images/D_313_megall_DQa6Dgj.width-800.jpg,"Megáll az Istennek igéje"
314,231,/media/images/D_314_emeld_purQE77.width-800.jpg,"Emeld fel szíved, füled nyisd meg"
315,232,/media/images/D_315_boldogok_FH9r2f2.width-800.jpg,"Boldogok, akik lelki szegények"
321,233,/media/images/D_321_hiszek_QrpAqhR.width-800.jpg,"Hiszek a mennybéli egy Istenben"
322,234,/media/images/D_322_hiszek_YXlRTpm.width-800.jpg,"Hiszek egy Istenben, Hatalmas Atyában"
323,235,/media/images/D_323_hiszunk_mwTyboA.width-800.jpg,"Hiszünk egy Istenben, mennyei Atyánkban"
324,236,/media/images/D_324_hiszunk_tVtWoOZ.width-800.jpg,"Hiszünk egy Istenben, mennyei Atyánkban"
325,237,/media/images/D_325_Uram_zOM70kU.width-800.jpg,"Uram, kegyes indulatomban"
326,238,/media/images/D_326_mindenhato_ioyQzkM.width-800.jpg,"Mindenható Úr Isten, mi, bűnös emberek"
327,239,/media/images/D_327_hisszuk_3xKEoO4.width-800.jpg,"Hisszük: az Úr világ ura"
331,240,/media/images/D_331_mi_SiSqFIL.width-800.jpg,"Mi kegyes Atyánk, kit vallunk hitünkben"
332,241,/media/images/D_332_mennybeli_2gOwMtK.width-800.jpg,"Mennybéli felséges Isten"
333,242,/media/images/D_333_mi_cMd0pyb.width-800.jpg,"Mi Atyánk, ó, kegyes Isten"
